Regions,Date,Channel,Product,Sales
Europe,6/5/2024,Distributor,OS,"8,547.00"
Europe,6/6/2024,Distributor,Cloud Service,"6,691.00"
Europe,6/7/2024,Distributor,Support,"1,473.00"
Europe,6/8/2024,Direct,Cloud Service,"7,709.00"
North America,6/9/2024,Distributor,ERP,"7,941.00"
Asia,6/10/2024,Distributor,Certification,"6,413.00"
Asia,6/11/2024,Distributor,MIS,"3,351.00"
Asia,6/12/2024,Distributor,ERP,"4,954.00"
Asia,6/13/2024,Distributor,OTHERS,"2,616.00"
Asia,6/14/2024,Distributor,OS,"2,844.00"
Asia,6/15/2024,Distributor,Cloud Service,"8,327.00"
Africa,6/16/2024,Distributor,Support,"2,899.00"
Asia,6/17/2024,Distributor,ERP,"9,945.00"
Asia,6/18/2024,Distributor,OTHERS,"8,920.00"
Asia,6/19/2024,Distributor,OS,"6,031.00"
Asia,6/20/2024,Distributor,Cloud Service,"1,994.00"
Asia,6/21/2024,Distributor,Support,"5,854.00"
Asia,6/22/2024,Distributor,Certification,"4,869.00"
Asia,6/23/2024,Distributor,MIS,"4,782.00"
Asia,6/24/2024,Distributor,ERP,"3,031.00"
North America,6/25/2024,Distributor,Certification,"5,506.00"
North America,6/26/2024,Distributor,OS,"3,263.00"
North America,6/27/2024,Distributor,Cloud Service,"1,215.00"
North America,6/28/2024,Distributor,Support,"4,753.00"
Asia,6/29/2024,Distributor,MIS,"7,249.00"
Asia,6/30/2024,Distributor,OTHERS,"9,082.00"
Asia,7/1/2024,Distributor,OS,"3,886.00"
Asia,7/2/2024,Distributor,OTHERS,"5,641.00"
Asia,7/3/2024,Distributor,OS,"6,693.00"
Asia,7/4/2024,Distributor,Certification,"5,106.00"
Asia,7/5/2024,Distributor,OS,"1,222.00"
Asia,7/6/2024,Distributor,Cloud Service,"9,517.00"
Asia,7/7/2024,Distributor,ERP,"8,685.00"
Asia,7/8/2024,Distributor,OTHERS,"8,352.00"
Asia,7/9/2024,Distributor,OS,"5,081.00"
Asia,7/10/2024,Distributor,Cloud Service,"7,541.00"
Asia,7/11/2024,Distributor,Support,"8,075.00"
Asia,7/12/2024,Distributor,OS,"5,923.00"
Asia,7/13/2024,Distributor,Cloud Service,"4,634.00"
North America,7/14/2024,Distributor,MIS,"3,927.00"
North America,7/15/2024,Distributor,Support,"5,185.00"
North America,7/16/2024,Distributor,Certification,"7,721.00"
North America,7/17/2024,Distributor,MIS,"1,222.00"
North America,7/18/2024,Distributor,ERP,"9,173.00"
North America,7/19/2024,Distributor,OTHERS,"8,011.00"
North America,7/20/2024,Distributor,Cloud Service,"9,646.00"
Asia,7/21/2024,Direct,OTHERS,"3,358.00"
Asia,7/22/2024,Direct,OS,"1,888.00"
Asia,7/23/2024,Direct,Cloud Service,"1,333.00"
Asia,7/24/2024,Direct,Support,"9,512.00"
Asia,7/25/2024,Direct,Certification,"4,044.00"
Asia,7/26/2024,Direct,MIS,"5,405.00"
Asia,7/27/2024,Direct,ERP,"6,065.00"
Asia,7/28/2024,Direct,OTHERS,"8,724.00"
Asia,7/29/2024,Direct,OS,"9,147.00"
Asia,7/30/2024,Direct,Cloud Service,"8,123.00"
Asia,7/31/2024,Direct,Support,"7,352.00"
Asia,8/1/2024,Distributor,Certification,"2,849.00"
Asia,8/2/2024,Distributor,ERP,"9,656.00"
North America,8/3/2024,Distributor,OTHERS,"7,258.00"
Asia,8/4/2024,Direct,Support,"2,198.00"
Europe,8/5/2024,Direct,Support,"7,648.00"
Europe,8/6/2024,Direct,MIS,"4,266.00"
North America,8/7/2024,Distributor,OS,"2,994.00"
North America,8/8/2024,Distributor,Cloud Service,"5,614.00"
North America,8/9/2024,Distributor,Support,"3,754.00"
North America,8/10/2024,Distributor,Certification,"7,876.00"
North America,8/11/2024,Distributor,MIS,"6,276.00"
North America,8/12/2024,Distributor,ERP,"7,602.00"
Asia,8/13/2024,Distributor,OS,"6,208.00"
Asia,8/14/2024,Distributor,Support,"2,268.00"
North America,8/15/2024,Distributor,Certification,"4,424.00"
Asia,8/16/2024,Distributor,MIS,"6,589.00"
North America,8/17/2024,Direct,OS,"5,208.00"
Europe,8/18/2024,Distributor,OTHERS,"6,475.00"
Europe,8/19/2024,Distributor,OS,"2,518.00"
Europe,8/20/2024,Distributor,Cloud Service,"7,306.00"
Europe,8/21/2024,Distributor,Support,"1,037.00"
Europe,8/22/2024,Distributor,Certification,"2,030.00"
Europe,8/23/2024,Distributor,MIS,"5,015.00"
Europe,8/24/2024,Distributor,ERP,"9,456.00"
Europe,8/25/2024,Distributor,ERP,"4,861.00"
Asia,8/26/2024,Distributor,MIS,"7,637.00"
North America,8/27/2024,Distributor,ERP,"3,396.00"
North America,8/28/2024,Distributor,Certification,"5,945.00"
North America,8/29/2024,Distributor,Support,"3,209.00"
Asia,8/30/2024,Distributor,ERP,"7,532.00"
Australia,8/31/2024,Direct,MIS,"7,718.00"
Australia,9/1/2024,Direct,ERP,"8,923.00"
Australia,9/2/2024,Direct,OTHERS,"1,289.00"
North America,9/3/2024,Distributor,Certification,"2,215.00"
North America,9/4/2024,Distributor,MIS,"1,825.00"
North America,9/5/2024,Distributor,OTHERS,"2,299.00"
North America,9/6/2024,Distributor,Cloud Service,"8,942.00"
North America,9/7/2024,Distributor,Support,"9,043.00"
Asia,9/8/2024,Direct,Cloud Service,"7,645.00"
Asia,9/9/2024,Distributor,OTHERS,"2,974.00"
Asia,9/10/2024,Distributor,OS,"4,957.00"
North America,9/11/2024,Distributor,ERP,"4,594.00"
Europe,9/12/2024,Distributor,ERP,"7,409.00"
Australia,9/13/2024,Distributor,OTHERS,"1,506.00"
Europe,9/14/2024,Distributor,OS,"6,678.00"
North America,9/15/2024,Distributor,Certification,"3,670.00"
North America,9/16/2024,Distributor,MIS,"3,877.00"
Asia,9/17/2024,Distributor,OTHERS,"3,565.00"
Asia,9/18/2024,Distributor,Cloud Service,"4,305.00"
Asia,9/19/2024,Distributor,Support,"9,216.00"
Asia,9/20/2024,Distributor,Certification,"8,642.00"
Asia,9/21/2024,Distributor,MIS,"5,058.00"
Asia,9/22/2024,Distributor,MIS,"7,086.00"
Europe,9/23/2024,Direct,ERP,"9,459.00"
Europe,9/24/2024,Direct,OTHERS,"1,361.00"
Europe,9/25/2024,Distributor,Certification,"9,521.00"
Europe,9/26/2024,Distributor,MIS,"9,611.00"
Asia,9/27/2024,Direct,ERP,"4,108.00"
Asia,9/28/2024,Direct,OTHERS,"7,344.00"
North America,9/29/2024,Distributor,ERP,"1,967.00"
North America,9/30/2024,Distributor,MIS,"3,768.00"
North America,10/1/2024,Distributor,ERP,"2,472.00"
North America,10/2/2024,Distributor,OTHERS,"1,248.00"
North America,10/3/2024,Distributor,OS,"2,129.00"
North America,10/4/2024,Distributor,Cloud Service,"2,542.00"
North America,10/5/2024,Distributor,Support,"7,961.00"
North America,10/6/2024,Distributor,Certification,"7,795.00"
North America,10/7/2024,Distributor,MIS,"4,733.00"
North America,10/8/2024,Distributor,ERP,"8,695.00"
North America,10/9/2024,Distributor,OTHERS,"5,569.00"
North America,10/10/2024,Distributor,OS,"7,267.00"
North America,10/11/2024,Distributor,Support,"8,200.00"
North America,10/12/2024,Distributor,Certification,"8,564.00"
North America,10/13/2024,Distributor,MIS,"9,567.00"
North America,10/14/2024,Distributor,ERP,"7,309.00"
North America,10/15/2024,Distributor,OTHERS,"4,989.00"
North America,10/16/2024,Distributor,Support,"2,677.00"
North America,10/17/2024,Distributor,MIS,"1,793.00"
North America,10/18/2024,Distributor,ERP,"5,973.00"
Africa,10/19/2024,Distributor,Support,"7,575.00"
Africa,10/20/2024,Distributor,ERP,"7,592.00"
Asia,10/21/2024,Direct,OTHERS,"5,716.00"
Asia,10/22/2024,Direct,OTHERS,"1,198.00"
Asia,10/23/2024,Distributor,Cloud Service,"4,945.00"
Asia,10/24/2024,Distributor,Support,"3,390.00"
Asia,10/25/2024,Distributor,Certification,"4,581.00"
Asia,10/26/2024,Distributor,MIS,"6,997.00"
Asia,10/27/2024,Distributor,ERP,"4,358.00"
Asia,10/28/2024,Distributor,OTHERS,"3,586.00"
Asia,10/29/2024,Distributor,OS,"2,833.00"
Asia,10/30/2024,Distributor,Cloud Service,"8,369.00"
Asia,10/31/2024,Distributor,Support,"4,029.00"
Asia,11/1/2024,Distributor,OTHERS,"5,739.00"
Asia,11/2/2024,Direct,Cloud Service,"7,228.00"
Asia,11/3/2024,Distributor,Support,"6,606.00"
Asia,11/4/2024,Distributor,ERP,"7,367.00"
Asia,11/5/2024,Distributor,OTHERS,"8,957.00"
Asia,11/6/2024,Distributor,OS,"2,939.00"
North America,11/7/2024,Distributor,MIS,"9,011.00"
North America,11/8/2024,Distributor,ERP,"2,333.00"
Asia,11/9/2024,Distributor,ERP,"1,607.00"
Asia,11/10/2024,Distributor,Support,"4,302.00"
North America,11/11/2024,Distributor,OS,"1,196.00"
Africa,11/12/2024,Distributor,Certification,"9,548.00"
Europe,11/13/2024,Distributor,OS,"7,968.00"
Europe,11/14/2024,Distributor,MIS,"5,752.00"
Europe,11/15/2024,Distributor,ERP,"3,106.00"
Europe,11/16/2024,Distributor,MIS,"3,752.00"
Asia,11/17/2024,Distributor,Certification,"9,268.00"
Europe,11/18/2024,Distributor,Certification,"9,943.00"
Europe,11/19/2024,Distributor,OTHERS,"8,568.00"
Asia,11/20/2024,Distributor,OTHERS,"4,371.00"
North America,11/21/2024,Distributor,Certification,"1,541.00"
Asia,11/22/2024,Distributor,Support,"6,985.00"
Asia,11/23/2024,Distributor,Certification,"4,737.00"
Europe,11/24/2024,Distributor,OS,"3,953.00"
North America,11/25/2024,Distributor,OS,"8,995.00"
North America,11/26/2024,Distributor,ERP,"9,246.00"
Europe,11/27/2024,Direct,OS,"3,055.00"
Europe,11/28/2024,Direct,Cloud Service,"7,464.00"
Europe,11/29/2024,Direct,MIS,"4,124.00"
North America,11/30/2024,Distributor,ERP,"2,173.00"
Asia,12/1/2024,Distributor,MIS,"5,391.00"
North America,12/2/2024,Distributor,Cloud Service,"4,532.00"
Africa,12/3/2024,Distributor,OS,"7,659.00"
North America,12/4/2024,Distributor,Cloud Service,"6,165.00"
North America,12/5/2024,Distributor,OTHERS,"5,900.00"
Asia,12/6/2024,Distributor,OS,"8,959.00"
Europe,12/7/2024,Distributor,Cloud Service,"9,518.00"
Europe,12/8/2024,Distributor,Support,"7,582.00"
Europe,12/9/2024,Distributor,Certification,"4,774.00"
Europe,12/10/2024,Distributor,MIS,"7,017.00"
Europe,12/11/2024,Distributor,ERP,"7,339.00"
North America,12/12/2024,Distributor,Cloud Service,"9,636.00"
North America,12/13/2024,Distributor,Certification,"7,418.00"
North America,12/14/2024,Distributor,ERP,"9,353.00"
North America,12/15/2024,Distributor,Cloud Service,"7,848.00"
Asia,12/16/2024,Distributor,Support,"4,019.00"
Asia,12/17/2024,Distributor,Certification,"2,822.00"
North America,12/18/2024,Distributor,Cloud Service,"5,561.00"
Europe,12/19/2024,Distributor,Support,"6,246.00"
North America,12/20/2024,Distributor,ERP,"8,840.00"
North America,12/21/2024,Distributor,OTHERS,"2,848.00"
Europe,12/22/2024,Distributor,MIS,"5,839.00"
North America,12/23/2024,Distributor,Cloud Service,"3,070.00"
North America,12/24/2024,Distributor,ERP,"8,613.00"
North America,12/25/2024,Distributor,Support,"1,894.00"
Europe,12/26/2024,Distributor,MIS,"8,489.00"
Europe,12/27/2024,Distributor,ERP,"9,477.00"
Europe,12/28/2024,Distributor,OTHERS,"8,831.00"
Europe,12/29/2024,Distributor,OS,"2,956.00"
Europe,12/30/2024,Distributor,Cloud Service,"5,395.00"
Europe,12/31/2024,Distributor,Support,"9,680.00"
Asia,1/1/2024,Distributor,OS,"4,885.00"
Asia,1/2/2024,Distributor,OS,"7,380.00"
Asia,1/3/2024,Distributor,Cloud Service,"4,049.00"
Asia,1/4/2024,Distributor,Support,"2,404.00"
Asia,1/5/2024,Distributor,Certification,"1,938.00"
Asia,1/6/2024,Distributor,MIS,"8,751.00"
Asia,1/7/2024,Distributor,ERP,"8,116.00"
Asia,1/8/2024,Distributor,OTHERS,"9,526.00"
Asia,1/9/2024,Distributor,OS,"3,664.00"
Asia,1/10/2024,Distributor,Cloud Service,"8,173.00"
Asia,1/11/2024,Distributor,Support,"4,020.00"
Asia,1/12/2024,Distributor,Certification,"3,720.00"
Asia,1/13/2024,Distributor,MIS,"4,652.00"
Asia,1/14/2024,Distributor,OS,"4,908.00"
Asia,1/15/2024,Distributor,MIS,"5,555.00"
North America,1/16/2024,Distributor,ERP,"4,908.00"
Asia,1/17/2024,Distributor,OS,"5,676.00"
North America,1/18/2024,Distributor,MIS,"1,753.00"
Asia,1/19/2024,Distributor,ERP,"4,029.00"
Asia,1/20/2024,Distributor,OTHERS,"2,420.00"
Asia,1/21/2024,Distributor,OS,"3,933.00"
North America,1/22/2024,Distributor,Support,"1,751.00"
North America,1/23/2024,Distributor,OS,"5,065.00"
Asia,1/24/2024,Distributor,ERP,"9,349.00"
Asia,1/25/2024,Distributor,OTHERS,"7,867.00"
Asia,1/26/2024,Distributor,OS,"4,848.00"
Asia,1/27/2024,Distributor,Cloud Service,"7,739.00"
Asia,1/28/2024,Distributor,Support,"8,283.00"
Asia,1/29/2024,Distributor,Certification,"1,125.00"
Asia,1/30/2024,Distributor,ERP,"4,885.00"
Asia,1/31/2024,Distributor,Cloud Service,"3,411.00"
Europe,2/1/2024,Distributor,ERP,"8,703.00"
Europe,2/2/2024,Distributor,OTHERS,"8,776.00"
Europe,2/3/2024,Distributor,OS,"1,870.00"
Asia,2/4/2024,Distributor,Certification,"3,250.00"
North America,2/5/2024,Distributor,Certification,"6,599.00"
North America,2/6/2024,Distributor,OTHERS,"1,931.00"
North America,2/7/2024,Distributor,MIS,"9,828.00"
North America,2/8/2024,Distributor,ERP,"6,136.00"
North America,2/9/2024,Distributor,OTHERS,"8,531.00"
North America,2/10/2024,Distributor,OS,"6,527.00"
North America,2/11/2024,Distributor,Cloud Service,"1,643.00"
North America,2/12/2024,Distributor,Support,"7,382.00"
North America,2/13/2024,Distributor,Certification,"6,211.00"
North America,2/14/2024,Distributor,MIS,"1,127.00"
North America,2/15/2024,Distributor,ERP,"4,244.00"
North America,2/16/2024,Distributor,OTHERS,"2,456.00"
North America,2/17/2024,Distributor,OS,"6,872.00"
North America,2/18/2024,Distributor,Cloud Service,"3,256.00"
North America,2/19/2024,Distributor,Support,"6,110.00"
North America,2/20/2024,Distributor,Certification,"7,676.00"
North America,2/21/2024,Distributor,MIS,"3,138.00"
North America,2/22/2024,Distributor,ERP,"3,965.00"
North America,2/23/2024,Distributor,OTHERS,"7,628.00"
North America,2/24/2024,Distributor,OS,"5,673.00"
North America,2/25/2024,Distributor,Cloud Service,"3,850.00"
North America,2/26/2024,Distributor,Support,"5,033.00"
North America,2/27/2024,Distributor,Certification,"3,005.00"
North America,2/28/2024,Distributor,MIS,"3,280.00"
North America,2/29/2024,Distributor,ERP,"8,317.00"
North America,3/1/2024,Distributor,OTHERS,"2,451.00"
North America,3/2/2024,Distributor,OS,"9,524.00"
North America,3/3/2024,Distributor,Cloud Service,"1,366.00"
North America,3/4/2024,Distributor,Support,"8,753.00"
North America,3/5/2024,Distributor,Certification,"8,613.00"
North America,3/6/2024,Distributor,MIS,"6,716.00"
North America,3/7/2024,Distributor,ERP,"6,076.00"
North America,3/8/2024,Distributor,OTHERS,"2,253.00"
North America,3/9/2024,Distributor,OS,"6,947.00"
North America,3/10/2024,Distributor,Cloud Service,"2,639.00"
North America,3/11/2024,Distributor,Support,"7,863.00"
North America,3/12/2024,Distributor,Certification,"7,511.00"
North America,3/13/2024,Distributor,MIS,"4,553.00"
North America,3/14/2024,Distributor,ERP,"2,801.00"
North America,3/15/2024,Distributor,OTHERS,"9,684.00"
North America,3/16/2024,Distributor,OS,"5,617.00"
North America,3/17/2024,Distributor,Cloud Service,"1,774.00"
North America,3/18/2024,Distributor,Support,"3,453.00"
North America,3/19/2024,Distributor,Certification,"5,746.00"
North America,3/20/2024,Distributor,MIS,"8,726.00"
North America,3/21/2024,Distributor,ERP,"1,547.00"
North America,3/22/2024,Distributor,OTHERS,"4,893.00"
North America,3/23/2024,Distributor,OS,"8,219.00"
North America,3/24/2024,Distributor,Cloud Service,"7,054.00"
North America,3/25/2024,Distributor,Support,"1,781.00"
North America,3/26/2024,Distributor,Certification,"9,156.00"
North America,3/27/2024,Distributor,MIS,"8,400.00"
North America,3/28/2024,Distributor,ERP,"9,664.00"
North America,3/29/2024,Distributor,OTHERS,"7,015.00"
North America,3/30/2024,Distributor,OS,"2,952.00"
North America,3/31/2024,Distributor,Cloud Service,"4,941.00"
North America,4/1/2024,Distributor,Support,"4,775.00"
North America,4/2/2024,Distributor,Certification,"2,041.00"
North America,4/3/2024,Distributor,MIS,"4,022.00"
North America,4/4/2024,Distributor,ERP,"7,848.00"
North America,4/5/2024,Distributor,OTHERS,"4,866.00"
North America,4/6/2024,Distributor,OS,"9,276.00"
North America,4/7/2024,Distributor,Cloud Service,"7,101.00"
North America,4/8/2024,Distributor,Support,"7,158.00"
North America,4/9/2024,Distributor,Certification,"6,675.00"
North America,4/10/2024,Distributor,MIS,"2,141.00"
North America,4/11/2024,Distributor,ERP,"4,575.00"
North America,4/12/2024,Distributor,OTHERS,"9,384.00"
North America,4/13/2024,Distributor,OS,"9,304.00"
North America,4/14/2024,Distributor,Cloud Service,"8,876.00"
North America,4/15/2024,Distributor,Support,"6,506.00"
North America,4/16/2024,Distributor,Certification,"6,027.00"
North America,4/17/2024,Distributor,MIS,"7,048.00"
North America,4/18/2024,Distributor,ERP,"9,752.00"
North America,4/19/2024,Distributor,OTHERS,"9,118.00"
North America,4/20/2024,Distributor,OS,"1,760.00"
North America,4/21/2024,Distributor,Cloud Service,"7,213.00"
North America,4/22/2024,Distributor,Support,"4,876.00"
North America,4/23/2024,Distributor,Certification,"7,034.00"
North America,4/24/2024,Distributor,MIS,"5,122.00"
North America,4/25/2024,Distributor,ERP,"5,160.00"
North America,4/26/2024,Distributor,OTHERS,"2,399.00"
North America,4/27/2024,Distributor,OS,"7,506.00"
North America,4/28/2024,Distributor,Cloud Service,"8,926.00"
North America,4/29/2024,Distributor,Support,"1,045.00"
North America,4/30/2024,Distributor,Certification,"6,173.00"
North America,5/1/2024,Distributor,MIS,"7,652.00"
North America,5/2/2024,Distributor,ERP,"1,910.00"
North America,5/3/2024,Distributor,OTHERS,"7,234.00"
North America,5/4/2024,Distributor,OS,"8,665.00"
North America,5/5/2024,Distributor,Cloud Service,"2,231.00"
North America,5/6/2024,Distributor,Support,"2,571.00"
North America,5/7/2024,Distributor,Certification,"4,177.00"
North America,5/8/2024,Distributor,MIS,"5,170.00"
North America,5/9/2024,Distributor,ERP,"2,797.00"
North America,5/10/2024,Distributor,OTHERS,"8,495.00"
North America,5/11/2024,Distributor,OS,"9,609.00"
North America,5/12/2024,Distributor,Cloud Service,"4,219.00"
North America,5/13/2024,Distributor,Support,"3,192.00"
North America,5/14/2024,Distributor,Certification,"5,990.00"
North America,5/15/2024,Distributor,MIS,"3,285.00"
North America,5/16/2024,Distributor,ERP,"6,360.00"
North America,5/17/2024,Distributor,OTHERS,"1,183.00"
North America,5/18/2024,Distributor,OS,"2,277.00"
North America,5/19/2024,Distributor,Cloud Service,"8,132.00"
North America,5/20/2024,Distributor,Support,"4,408.00"
North America,5/21/2024,Distributor,Certification,"5,726.00"
North America,5/22/2024,Distributor,MIS,"2,002.00"
North America,5/23/2024,Distributor,ERP,"8,574.00"
North America,5/24/2024,Distributor,OTHERS,"6,640.00"
North America,5/25/2024,Distributor,OS,"8,773.00"
North America,5/26/2024,Distributor,Cloud Service,"5,398.00"
North America,5/27/2024,Distributor,Support,"9,059.00"
North America,5/28/2024,Distributor,Certification,"8,316.00"
North America,5/29/2024,Distributor,MIS,"8,758.00"
North America,5/30/2024,Distributor,ERP,"6,952.00"
North America,5/31/2024,Distributor,OS,"6,227.00"
North America,6/1/2024,Distributor,Cloud Service,"6,427.00"
Asia,6/2/2024,Distributor,OS,"6,889.00"
Asia,6/3/2024,Distributor,Support,"8,098.00"
Asia,6/4/2024,Distributor,Cloud Service,"9,990.00"
North America,6/5/2024,Distributor,MIS,"9,504.00"
Asia,6/6/2024,Distributor,MIS,"6,177.00"
Asia,6/7/2024,Distributor,ERP,"9,020.00"
Asia,6/8/2024,Distributor,OTHERS,"7,783.00"
Asia,6/9/2024,Distributor,MIS,"6,881.00"
Asia,6/10/2024,Distributor,Certification,"3,675.00"
Asia,6/11/2024,Distributor,OS,"2,371.00"
Asia,6/12/2024,Distributor,ERP,"2,641.00"
North America,6/13/2024,Distributor,OS,"2,864.00"
North America,6/14/2024,Distributor,MIS,"3,760.00"
North America,6/15/2024,Distributor,OTHERS,"2,377.00"
Asia,6/16/2024,Distributor,OTHERS,"6,305.00"
Asia,6/17/2024,Distributor,OS,"4,813.00"
Asia,6/18/2024,Distributor,Cloud Service,"5,399.00"
Asia,6/19/2024,Distributor,Cloud Service,"7,543.00"
Asia,6/20/2024,Distributor,Certification,"6,476.00"
Asia,6/21/2024,Distributor,Support,"9,291.00"
Australia,6/22/2024,Distributor,Cloud Service,"8,273.00"
Asia,6/23/2024,Distributor,Certification,"8,911.00"
Asia,6/24/2024,Distributor,ERP,"2,542.00"
Asia,6/25/2024,Distributor,OTHERS,"8,088.00"
Asia,6/26/2024,Distributor,OS,"8,299.00"
Asia,6/27/2024,Distributor,Cloud Service,"7,649.00"
Asia,6/28/2024,Distributor,Support,"9,483.00"
North America,6/29/2024,Distributor,Support,"7,077.00"
North America,6/30/2024,Distributor,OS,"9,567.00"
North America,7/1/2024,Distributor,Support,"8,532.00"
North America,7/2/2024,Distributor,OTHERS,"5,468.00"
North America,7/3/2024,Distributor,Cloud Service,"6,593.00"
Asia,7/4/2024,Distributor,Certification,"5,964.00"
North America,7/5/2024,Distributor,Certification,"1,746.00"
Asia,7/6/2024,Distributor,MIS,"9,640.00"
North America,7/7/2024,Distributor,Support,"3,277.00"
Asia,7/8/2024,Distributor,OS,"5,789.00"
Asia,7/9/2024,Direct,OS,"7,338.00"
Asia,7/10/2024,Direct,Cloud Service,"3,864.00"
North America,7/11/2024,Direct,OTHERS,"7,080.00"
Africa,7/12/2024,Distributor,Support,"9,461.00"
North America,7/13/2024,Distributor,MIS,"1,534.00"
North America,7/14/2024,Distributor,ERP,"1,851.00"
Australia,7/15/2024,Distributor,ERP,"3,435.00"
North America,7/16/2024,Distributor,Cloud Service,"7,046.00"
Europe,7/17/2024,Distributor,OS,"7,103.00"
Asia,7/18/2024,Distributor,Certification,"6,860.00"
Asia,7/19/2024,Distributor,MIS,"8,460.00"
